H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
D,2024-11-04,23,16255,LD.CANDLE  13.2,18.0,31.48,0.0,-0.16,31.32
D,2024-11-04,24,16255,LD.CANDLE  13.2,17.0,24.07,0.0,-0.11,23.96
D,2024-11-05,1,16255,LD.CANDLE  13.2,16.0,22.01,0.0,-0.08,21.93
D,2024-11-05,2,16255,LD.CANDLE  13.2,16.0,31.05,0.0,-0.22,30.83
D,2024-11-05,3,16255,LD.CANDLE  13.2,15.0,28.28,0.04,-0.14,28.18
D,2024-11-05,4,16255,LD.CANDLE  13.2,15.0,32.41,0.0,-0.23,32.18
D,2024-11-05,5,16255,LD.CANDLE  13.2,15.0,48.31,0.0,-0.49,47.82
D,2024-11-05,6,16255,LD.CANDLE  13.2,15.0,39.68,0.0,-0.3,39.38
D,2024-11-05,7,16255,LD.CANDLE  13.2,17.0,52.64,0.0,-0.46,52.18
D,2024-11-05,8,16255,LD.CANDLE  13.2,18.0,50.67,0.0,-0.42,50.25
D,2024-11-05,9,16255,LD.CANDLE  13.2,17.0,28.49,0.0,-0.21,28.28
D,2024-11-05,10,16255,LD.CANDLE  13.2,17.0,20.2,0.0,-0.2,20.0
D,2024-11-05,11,16255,LD.CANDLE  13.2,15.0,20.44,0.0,-0.25,20.19
D,2024-11-05,12,16255,LD.CANDLE  13.2,15.0,19.67,0.0,-0.24,19.43
D,2024-11-05,13,16255,LD.CANDLE  13.2,14.0,21.06,0.0,-0.27,20.79
D,2024-11-05,14,16255,LD.CANDLE  13.2,14.0,23.88,0.0,-0.28,23.6
D,2024-11-05,15,16255,LD.CANDLE  13.2,15.0,28.02,0.0,-0.22,27.8
D,2024-11-05,16,16255,LD.CANDLE  13.2,16.0,49.22,0.0,-0.34,48.88
D,2024-11-05,17,16255,LD.CANDLE  13.2,18.0,52.64,0.02,-0.17,52.49
D,2024-11-05,18,16255,LD.CANDLE  13.2,19.0,67.58,0.11,-0.11,67.58
D,2024-11-05,19,16255,LD.CANDLE  13.2,21.0,63.97,0.04,-0.1,63.91
D,2024-11-05,20,16255,LD.CANDLE  13.2,20.0,46.41,0.0,-0.02,46.39
D,2024-11-05,21,16255,LD.CANDLE  13.2,19.0,38.91,0.0,-0.04,38.87
D,2024-11-05,22,16255,LD.CANDLE  13.2,18.0,27.79,0.0,-0.03,27.76
D,2024-11-05,23,16255,LD.CANDLE  13.2,17.0,23.17,0.0,-0.01,23.16
D,2024-11-05,24,16255,LD.CANDLE  13.2,15.0,21.1,0.0,0.04,21.14
D,2024-11-06,1,16255,LD.CANDLE  13.2,15.0,20.77,0.0,0.01,20.78
D,2024-11-06,2,16255,LD.CANDLE  13.2,14.0,19.65,0.0,-0.01,19.64
D,2024-11-06,3,16255,LD.CANDLE  13.2,14.0,18.87,0.0,0.01,18.88
D,2024-11-06,4,16255,LD.CANDLE  13.2,14.0,18.83,0.0,0.02,18.85
D,2024-11-06,5,16255,LD.CANDLE  13.2,14.0,17.78,0.0,0.03,17.81
D,2024-11-06,6,16255,LD.CANDLE  13.2,14.0,18.82,0.0,0.04,18.86
D,2024-11-06,7,16255,LD.CANDLE  13.2,16.0,20.41,0.0,0.02,20.43
D,2024-11-06,8,16255,LD.CANDLE  13.2,17.0,31.41,0.0,-0.01,31.4
D,2024-11-06,9,16255,LD.CANDLE  13.2,16.0,19.98,0.0,-0.03,19.95
D,2024-11-06,10,16255,LD.CANDLE  13.2,15.0,18.86,0.0,-0.07,18.79
D,2024-11-06,11,16255,LD.CANDLE  13.2,15.0,21.81,0.0,-0.16,21.65
D,2024-11-06,12,16255,LD.CANDLE  13.2,14.0,31.82,0.0,-0.46,31.36
D,2024-11-06,13,16255,LD.CANDLE  13.2,14.0,47.24,0.0,-0.85,46.39
D,2024-11-06,14,16255,LD.CANDLE  13.2,15.0,46.45,0.0,-0.72,45.73
D,2024-11-06,15,16255,LD.CANDLE  13.2,15.0,45.78,0.01,-0.49,45.3
D,2024-11-06,16,16255,LD.CANDLE  13.2,16.0,51.53,0.04,-0.32,51.25
D,2024-11-06,17,16255,LD.CANDLE  13.2,18.0,61.58,0.0,-0.11,61.47
D,2024-11-06,18,16255,LD.CANDLE  13.2,19.0,58.75,0.0,-0.01,58.74
D,2024-11-06,19,16255,LD.CANDLE  13.2,21.0,46.57,0.0,0.01,46.58
D,2024-11-06,20,16255,LD.CANDLE  13.2,20.0,40.81,0.0,0.06,40.87
D,2024-11-06,21,16255,LD.CANDLE  13.2,19.0,49.97,0.0,0.01,49.98
D,2024-11-06,22,16255,LD.CANDLE  13.2,18.0,49.1,0.0,-0.05,49.05
D,2024-11-06,23,16255,LD.CANDLE  13.2,16.0,32.85,0.0,-0.16,32.69
D,2024-11-06,24,16255,LD.CANDLE  13.2,15.0,27.57,0.0,-0.09,27.48
D,2024-11-07,1,16255,LD.CANDLE  13.2,14.0,24.2,0.0,-0.07,24.13
D,2024-11-07,2,16255,LD.CANDLE  13.2,14.0,24.01,0.0,-0.07,23.94
D,2024-11-07,3,16255,LD.CANDLE  13.2,14.0,22.61,0.0,-0.04,22.57
D,2024-11-07,4,16255,LD.CANDLE  13.2,14.0,21.88,0.0,-0.03,21.85
D,2024-11-07,5,16255,LD.CANDLE  13.2,14.0,20.49,0.0,-0.03,20.46
D,2024-11-07,6,16255,LD.CANDLE  13.2,14.0,21.92,0.0,-0.02,21.9
D,2024-11-07,7,16255,LD.CANDLE  13.2,15.0,36.16,0.0,-0.1,36.06
D,2024-11-07,8,16255,LD.CANDLE  13.2,17.0,49.67,0.0,-0.18,49.49
D,2024-11-07,9,16255,LD.CANDLE  13.2,16.0,40.88,0.0,-0.19,40.69
D,2024-11-07,10,16255,LD.CANDLE  13.2,18.0,67.27,0.0,-0.54,66.73
D,2024-11-07,11,16255,LD.CANDLE  13.2,15.0,79.81,0.0,-0.61,79.2
D,2024-11-07,12,16255,LD.CANDLE  13.2,16.0,31.91,0.0,-0.3,31.61
D,2024-11-07,13,16255,LD.CANDLE  13.2,14.0,28.87,0.0,-0.31,28.56
D,2024-11-07,14,16255,LD.CANDLE  13.2,15.0,25.65,0.0,-0.2,25.45
D,2024-11-07,15,16255,LD.CANDLE  13.2,17.0,27.3,0.0,-0.12,27.18
D,2024-11-07,16,16255,LD.CANDLE  13.2,16.0,59.46,0.0,-0.28,59.18
D,2024-11-07,17,16255,LD.CANDLE  13.2,18.0,51.97,0.0,-0.18,51.79
D,2024-11-07,18,16255,LD.CANDLE  13.2,19.0,46.1,0.0,-0.1,46.0
D,2024-11-07,19,16255,LD.CANDLE  13.2,20.0,33.51,0.0,0.07,33.58
D,2024-11-07,20,16255,LD.CANDLE  13.2,19.0,27.37,0.0,0.06,27.43
D,2024-11-07,21,16255,LD.CANDLE  13.2,19.0,30.97,0.0,0.15,31.12
D,2024-11-07,22,16255,LD.CANDLE  13.2,18.0,32.36,0.0,0.16,32.52
D,2024-11-07,23,16255,LD.CANDLE  13.2,16.0,22.6,0.0,0.09,22.69
D,2024-11-07,24,16255,LD.CANDLE  13.2,15.0,20.53,0.0,0.06,20.59
D,2024-11-08,1,16255,LD.CANDLE  13.2,15.0,28.93,0.0,-0.01,28.92
D,2024-11-08,2,16255,LD.CANDLE  13.2,14.0,58.25,0.06,-0.21,58.1
D,2024-11-08,3,16255,LD.CANDLE  13.2,14.0,45.89,0.0,-0.18,45.71
D,2024-11-08,4,16255,LD.CANDLE  13.2,14.0,25.68,0.0,-0.01,25.67
D,2024-11-08,5,16255,LD.CANDLE  13.2,14.0,28.56,0.0,-0.01,28.55
D,2024-11-08,6,16255,LD.CANDLE  13.2,15.0,24.04,0.0,0.05,24.09
D,2024-11-08,7,16255,LD.CANDLE  13.2,16.0,42.41,0.0,0.1,42.51
D,2024-11-08,8,16255,LD.CANDLE  13.2,18.0,35.78,0.0,0.07,35.85
D,2024-11-08,9,16255,LD.CANDLE  13.2,16.0,20.34,0.0,-0.01,20.33
D,2024-11-08,10,16255,LD.CANDLE  13.2,15.0,19.12,0.0,-0.05,19.07
D,2024-11-08,11,16255,LD.CANDLE  13.2,14.0,18.77,0.0,-0.1,18.67
D,2024-11-08,12,16255,LD.CANDLE  13.2,14.0,18.85,0.0,-0.11,18.74
D,2024-11-08,13,16255,LD.CANDLE  13.2,14.0,18.98,0.0,-0.13,18.85
D,2024-11-08,14,16255,LD.CANDLE  13.2,14.0,18.59,0.0,-0.1,18.49
D,2024-11-08,15,16255,LD.CANDLE  13.2,15.0,22.07,0.0,-0.04,22.03
D,2024-11-08,16,16255,LD.CANDLE  13.2,16.0,36.78,0.0,0.06,36.84
D,2024-11-08,17,16255,LD.CANDLE  13.2,18.0,38.73,0.0,0.24,38.97
D,2024-11-08,18,16255,LD.CANDLE  13.2,19.0,46.91,0.0,0.32,47.23
D,2024-11-08,19,16255,LD.CANDLE  13.2,20.0,39.2,0.0,0.3,39.5
D,2024-11-08,20,16255,LD.CANDLE  13.2,19.0,34.26,0.0,0.25,34.51
D,2024-11-08,21,16255,LD.CANDLE  13.2,18.0,24.8,0.0,0.2,25.0
D,2024-11-08,22,16255,LD.CANDLE  13.2,18.0,32.6,0.0,0.19,32.79
D,2024-11-08,23,16255,LD.CANDLE  13.2,16.0,21.53,0.0,0.12,21.65
D,2024-11-08,24,16255,LD.CANDLE  13.2,16.0,21.48,0.0,0.12,21.6
D,2024-11-09,1,16255,LD.CANDLE  13.2,15.0,32.65,0.0,0.23,32.88
D,2024-11-09,2,16255,LD.CANDLE  13.2,15.0,20.84,0.0,0.25,21.09
D,2024-11-09,3,16255,LD.CANDLE  13.2,15.0,20.3,0.0,0.25,20.55
D,2024-11-09,4,16255,LD.CANDLE  13.2,15.0,20.6,0.0,0.25,20.85
D,2024-11-09,5,16255,LD.CANDLE  13.2,15.0,20.13,0.0,0.22,20.35
D,2024-11-09,6,16255,LD.CANDLE  13.2,16.0,20.24,0.0,0.24,20.48
D,2024-11-09,7,16255,LD.CANDLE  13.2,16.0,31.59,0.01,0.41,32.01
D,2024-11-09,8,16255,LD.CANDLE  13.2,18.0,31.81,0.01,0.43,32.25
D,2024-11-09,9,16255,LD.CANDLE  13.2,18.0,19.26,0.01,0.23,19.5
D,2024-11-09,10,16255,LD.CANDLE  13.2,18.0,18.66,0.01,0.13,18.8
D,2024-11-09,11,16255,LD.CANDLE  13.2,16.0,17.91,0.02,0.07,18.0
D,2024-11-09,12,16255,LD.CANDLE  13.2,16.0,17.76,0.01,0.04,17.81
D,2024-11-09,13,16255,LD.CANDLE  13.2,16.0,17.79,0.01,0.04,17.84
D,2024-11-09,14,16255,LD.CANDLE  13.2,16.0,18.59,0.0,0.08,18.67
D,2024-11-09,15,16255,LD.CANDLE  13.2,16.0,18.94,0.01,0.17,19.12
D,2024-11-09,16,16255,LD.CANDLE  13.2,18.0,32.28,0.0,0.33,32.61
D,2024-11-09,17,16255,LD.CANDLE  13.2,19.0,52.07,0.06,0.58,52.71
D,2024-11-09,18,16255,LD.CANDLE  13.2,21.0,56.65,0.08,0.72,57.45
D,2024-11-09,19,16255,LD.CANDLE  13.2,22.0,53.46,0.05,0.69,54.2
D,2024-11-09,20,16255,LD.CANDLE  13.2,21.0,48.07,0.0,0.54,48.61
D,2024-11-09,21,16255,LD.CANDLE  13.2,21.0,44.58,0.0,0.43,45.01
D,2024-11-09,22,16255,LD.CANDLE  13.2,20.0,38.86,0.0,0.29,39.15
D,2024-11-09,23,16255,LD.CANDLE  13.2,19.0,33.24,0.0,0.22,33.46
D,2024-11-09,24,16255,LD.CANDLE  13.2,18.0,33.71,0.0,0.16,33.87
D,2024-11-10,1,16255,LD.CANDLE  13.2,17.0,33.36,0.02,0.11,33.49
D,2024-11-10,2,16255,LD.CANDLE  13.2,16.0,22.25,0.0,0.08,22.33
D,2024-11-10,3,16255,LD.CANDLE  13.2,17.0,22.64,0.0,0.06,22.7
D,2024-11-10,4,16255,LD.CANDLE  13.2,17.0,21.89,0.0,0.05,21.94
D,2024-11-10,5,16255,LD.CANDLE  13.2,17.0,22.77,0.0,0.05,22.82
D,2024-11-10,6,16255,LD.CANDLE  13.2,18.0,28.9,0.0,0.07,28.97
D,2024-11-10,7,16255,LD.CANDLE  13.2,18.0,49.6,0.0,0.15,49.75
D,2024-11-10,8,16255,LD.CANDLE  13.2,19.0,47.33,0.0,0.17,47.5
D,2024-11-10,9,16255,LD.CANDLE  13.2,18.0,23.54,0.0,0.08,23.62
D,2024-11-10,10,16255,LD.CANDLE  13.2,16.0,21.28,0.0,-0.01,21.27
D,2024-11-10,11,16255,LD.CANDLE  13.2,16.0,21.35,0.0,0.01,21.36
D,2024-11-10,12,16255,LD.CANDLE  13.2,16.0,22.19,0.0,0.06,22.25
D,2024-11-10,13,16255,LD.CANDLE  13.2,18.0,26.8,0.0,-0.03,26.77
D,2024-11-10,14,16255,LD.CANDLE  13.2,18.0,108.49,-0.01,-0.24,108.24
D,2024-11-10,15,16255,LD.CANDLE  13.2,18.0,31.31,0.0,0.11,31.42
D,2024-11-10,16,16255,LD.CANDLE  13.2,18.0,55.13,0.05,0.31,55.49
D,2024-11-10,17,16255,LD.CANDLE  13.2,19.0,68.92,0.11,0.48,69.51
D,2024-11-10,18,16255,LD.CANDLE  13.2,20.0,50.11,0.06,0.21,50.38
D,2024-11-10,19,16255,LD.CANDLE  13.2,21.0,54.4,0.1,0.29,54.79
D,2024-11-10,20,16255,LD.CANDLE  13.2,20.0,47.15,0.07,0.21,47.43
D,2024-11-10,21,16255,LD.CANDLE  13.2,19.0,49.62,0.03,0.25,49.9
D,2024-11-10,22,16255,LD.CANDLE  13.2,20.0,30.22,0.0,0.24,30.46
D,2024-11-10,23,16255,LD.CANDLE  13.2,19.0,25.95,0.0,0.17,26.12
D,2024-11-10,24,16255,LD.CANDLE  13.2,16.0,22.15,0.0,0.1,22.25
D,2024-11-11,1,16255,LD.CANDLE  13.2,15.0,21.25,0.0,0.08,21.33
D,2024-11-11,2,16255,LD.CANDLE  13.2,15.0,20.63,0.0,0.01,20.64
D,2024-11-11,3,16255,LD.CANDLE  13.2,14.0,20.41,0.0,0.02,20.43
D,2024-11-11,4,16255,LD.CANDLE  13.2,14.0,20.9,0.0,0.03,20.93
D,2024-11-11,5,16255,LD.CANDLE  13.2,14.0,21.39,0.0,0.02,21.41
D,2024-11-11,6,16255,LD.CANDLE  13.2,14.0,23.74,0.0,0.02,23.76
D,2024-11-11,7,16255,LD.CANDLE  13.2,15.0,31.35,0.01,0.11,31.47
D,2024-11-11,8,16255,LD.CANDLE  13.2,16.0,28.08,0.0,0.06,28.14
D,2024-11-11,9,16255,LD.CANDLE  13.2,17.0,20.62,0.0,0.07,20.69
D,2024-11-11,10,16255,LD.CANDLE  13.2,18.0,18.92,0.0,0.1,19.02
D,2024-11-11,11,16255,LD.CANDLE  13.2,18.0,18.43,0.0,0.04,18.47
D,2024-11-11,12,16255,LD.CANDLE  13.2,18.0,17.81,0.02,-0.04,17.79
D,2024-11-11,13,16255,LD.CANDLE  13.2,15.0,18.72,0.01,-0.09,18.64
D,2024-11-11,14,16255,LD.CANDLE  13.2,15.0,19.49,0.01,-0.08,19.42
D,2024-11-11,15,16255,LD.CANDLE  13.2,16.0,20.41,0.01,-0.03,20.39
D,2024-11-11,16,16255,LD.CANDLE  13.2,17.0,32.92,0.03,0.06,33.01
D,2024-11-11,17,16255,LD.CANDLE  13.2,18.0,34.17,0.04,0.25,34.46
D,2024-11-11,18,16255,LD.CANDLE  13.2,19.0,53.53,0.04,0.53,54.1
D,2024-11-11,19,16255,LD.CANDLE  13.2,20.0,40.38,0.0,0.45,40.83
D,2024-11-11,20,16255,LD.CANDLE  13.2,19.0,28.0,0.0,0.28,28.28
D,2024-11-11,21,16255,LD.CANDLE  13.2,19.0,44.94,0.01,0.3,45.25
D,2024-11-11,22,16255,LD.CANDLE  13.2,17.0,23.5,0.0,0.1,23.6
D,2024-11-11,23,16255,LD.CANDLE  13.2,16.0,19.49,0.0,0.08,19.57
D,2024-11-11,24,16255,LD.CANDLE  13.2,15.0,20.26,0.0,0.11,20.37
D,2024-11-12,1,16255,LD.CANDLE  13.2,15.0,17.81,0.0,0.05,17.86
D,2024-11-12,2,16255,LD.CANDLE  13.2,14.0,18.3,0.0,-0.03,18.27
D,2024-11-12,3,16255,LD.CANDLE  13.2,14.0,18.15,0.02,-0.02,18.15
D,2024-11-12,4,16255,LD.CANDLE  13.2,14.0,18.21,0.02,0.01,18.24
D,2024-11-12,5,16255,LD.CANDLE  13.2,14.0,19.02,0.02,0.0,19.04
D,2024-11-12,6,16255,LD.CANDLE  13.2,14.0,19.87,0.02,-0.03,19.86
D,2024-11-12,7,16255,LD.CANDLE  13.2,15.0,43.42,0.03,0.02,43.47
D,2024-11-12,8,16255,LD.CANDLE  13.2,18.0,43.52,0.08,0.12,43.72
D,2024-11-12,9,16255,LD.CANDLE  13.2,17.0,19.54,0.03,-0.01,19.56
D,2024-11-12,10,16255,LD.CANDLE  13.2,15.0,18.14,0.02,-0.06,18.1
D,2024-11-12,11,16255,LD.CANDLE  13.2,16.0,17.61,0.0,-0.11,17.5
D,2024-11-12,12,16255,LD.CANDLE  13.2,17.0,17.7,0.0,-0.14,17.56
D,2024-11-12,13,16255,LD.CANDLE  13.2,14.0,17.87,0.0,-0.14,17.73
D,2024-11-12,14,16255,LD.CANDLE  13.2,14.0,17.51,0.0,-0.11,17.4
D,2024-11-12,15,16255,LD.CANDLE  13.2,15.0,18.5,0.0,-0.05,18.45
D,2024-11-12,16,16255,LD.CANDLE  13.2,17.0,28.95,0.02,0.02,28.99
D,2024-11-12,17,16255,LD.CANDLE  13.2,19.0,52.58,0.11,0.2,52.89
D,2024-11-12,18,16255,LD.CANDLE  13.2,22.0,81.34,0.24,0.44,82.02
D,2024-11-12,19,16255,LD.CANDLE  13.2,23.0,61.29,0.15,0.45,61.89
D,2024-11-12,20,16255,LD.CANDLE  13.2,23.0,39.86,0.05,0.35,40.26
D,2024-11-12,21,16255,LD.CANDLE  13.2,22.0,33.45,0.03,0.27,33.75
D,2024-11-12,22,16255,LD.CANDLE  13.2,21.0,26.21,0.0,0.16,26.37
D,2024-11-12,23,16255,LD.CANDLE  13.2,19.0,22.27,0.0,0.09,22.36
D,2024-11-12,24,16255,LD.CANDLE  13.2,18.0,19.03,0.0,0.05,19.08
D,2024-11-13,1,16255,LD.CANDLE  13.2,17.0,41.16,0.1,0.2,41.46
D,2024-11-13,2,16255,LD.CANDLE  13.2,17.0,27.47,0.05,0.14,27.66
D,2024-11-13,3,16255,LD.CANDLE  13.2,17.0,27.0,0.04,0.12,27.16
D,2024-11-13,4,16255,LD.CANDLE  13.2,17.0,24.83,0.05,0.14,25.02
D,2024-11-13,5,16255,LD.CANDLE  13.2,18.0,24.95,0.03,0.13,25.11
D,2024-11-13,6,16255,LD.CANDLE  13.2,18.0,27.0,0.02,0.12,27.14
D,2024-11-13,7,16255,LD.CANDLE  13.2,20.0,42.15,0.08,0.22,42.45
D,2024-11-13,8,16255,LD.CANDLE  13.2,22.0,61.97,0.18,0.31,62.46
D,2024-11-13,9,16255,LD.CANDLE  13.2,22.0,32.51,0.04,0.24,32.79
D,2024-11-13,10,16255,LD.CANDLE  13.2,21.0,24.1,0.02,0.16,24.28
D,2024-11-13,11,16255,LD.CANDLE  13.2,22.0,24.91,0.0,0.15,25.06
D,2024-11-13,12,16255,LD.CANDLE  13.2,22.0,24.95,0.0,0.12,25.07
D,2024-11-13,13,16255,LD.CANDLE  13.2,22.0,24.16,0.0,0.08,24.24
D,2024-11-13,14,16255,LD.CANDLE  13.2,21.0,25.89,0.0,0.09,25.98
D,2024-11-13,15,16255,LD.CANDLE  13.2,21.0,33.04,0.05,0.16,33.25
D,2024-11-13,16,16255,LD.CANDLE  13.2,22.0,62.51,0.15,0.58,63.24
D,2024-11-13,17,16255,LD.CANDLE  13.2,23.0,66.22,0.17,0.56,66.95
D,2024-11-13,18,16255,LD.CANDLE  13.2,26.0,76.24,0.24,0.58,77.06
D,2024-11-13,19,16255,LD.CANDLE  13.2,29.0,65.47,0.18,0.5,66.15
D,2024-11-13,20,16255,LD.CANDLE  13.2,26.0,62.96,0.17,0.43,63.56
D,2024-11-13,21,16255,LD.CANDLE  13.2,25.0,87.0,0.32,0.42,87.74
D,2024-11-13,22,16255,LD.CANDLE  13.2,24.0,80.77,0.29,0.63,81.69
D,2024-11-13,23,16255,LD.CANDLE  13.2,22.0,100.85,0.39,0.86,102.1
D,2024-11-13,24,16255,LD.CANDLE  13.2,21.0,57.82,0.16,0.38,58.36
D,2024-11-14,1,16255,LD.CANDLE  13.2,19.0,45.56,0.09,0.24,45.89
D,2024-11-14,2,16255,LD.CANDLE  13.2,19.0,35.14,0.04,0.19,35.37
D,2024-11-14,3,16255,LD.CANDLE  13.2,19.0,35.23,0.04,0.18,35.45
D,2024-11-14,4,16255,LD.CANDLE  13.2,19.0,32.81,0.03,0.17,33.01
D,2024-11-14,5,16255,LD.CANDLE  13.2,19.0,37.89,0.06,0.18,38.13
D,2024-11-14,6,16255,LD.CANDLE  13.2,20.0,66.95,0.2,0.44,67.59
D,2024-11-14,7,16255,LD.CANDLE  13.2,21.0,92.2,0.32,0.33,92.85
D,2024-11-14,8,16255,LD.CANDLE  13.2,23.0,69.85,0.2,0.03,70.08
D,2024-11-14,9,16255,LD.CANDLE  13.2,21.0,41.97,0.08,0.05,42.1
D,2024-11-14,10,16255,LD.CANDLE  13.2,19.0,30.93,0.02,-0.02,30.93
D,2024-11-14,11,16255,LD.CANDLE  13.2,19.0,30.21,0.02,-0.12,30.11
D,2024-11-14,12,16255,LD.CANDLE  13.2,18.0,30.12,0.02,-0.1,30.04
D,2024-11-14,13,16255,LD.CANDLE  13.2,19.0,29.26,0.01,-0.07,29.2
D,2024-11-14,14,16255,LD.CANDLE  13.2,17.0,33.35,0.04,-0.1,33.29
D,2024-11-14,15,16255,LD.CANDLE  13.2,18.0,44.52,0.08,-0.16,44.44
D,2024-11-14,16,16255,LD.CANDLE  13.2,19.0,101.11,0.39,-0.04,101.46
D,2024-11-14,17,16255,LD.CANDLE  13.2,22.0,148.55,0.64,0.59,149.78
D,2024-11-14,18,16255,LD.CANDLE  13.2,24.0,96.04,0.36,0.99,97.39
D,2024-11-14,19,16255,LD.CANDLE  13.2,25.0,83.5,0.3,1.03,84.83
D,2024-11-14,20,16255,LD.CANDLE  13.2,25.0,90.38,0.34,0.81,91.53
D,2024-11-14,21,16255,LD.CANDLE  13.2,24.0,91.27,0.34,0.69,92.3
D,2024-11-14,22,16255,LD.CANDLE  13.2,23.0,87.15,0.32,0.54,88.01
D,2024-11-14,23,16255,LD.CANDLE  13.2,22.0,61.44,0.17,0.47,62.08
D,2024-11-14,24,16255,LD.CANDLE  13.2,20.0,42.96,0.07,0.4,43.43
D,2024-11-15,1,16255,LD.CANDLE  13.2,19.0,37.19,0.04,0.28,37.51
D,2024-11-15,2,16255,LD.CANDLE  13.2,19.0,33.43,0.02,0.21,33.66
D,2024-11-15,3,16255,LD.CANDLE  13.2,19.0,31.44,0.01,0.21,31.66
D,2024-11-15,4,16255,LD.CANDLE  13.2,18.0,32.49,0.01,0.27,32.77
D,2024-11-15,5,16255,LD.CANDLE  13.2,19.0,32.75,0.02,0.26,33.03
D,2024-11-15,6,16255,LD.CANDLE  13.2,19.0,51.81,0.11,0.45,52.37
D,2024-11-15,7,16255,LD.CANDLE  13.2,20.0,68.74,0.2,0.4,69.34
D,2024-11-15,8,16255,LD.CANDLE  13.2,22.0,46.89,0.1,0.21,47.2
D,2024-11-15,9,16255,LD.CANDLE  13.2,22.0,39.55,0.06,0.29,39.9
D,2024-11-15,10,16255,LD.CANDLE  13.2,19.0,30.88,0.01,0.13,31.02
D,2024-11-15,11,16255,LD.CANDLE  13.2,17.0,25.45,0.01,-0.01,25.45
D,2024-11-15,12,16255,LD.CANDLE  13.2,16.0,26.67,0.0,-0.01,26.66
D,2024-11-15,13,16255,LD.CANDLE  13.2,16.0,25.93,0.0,0.01,25.94
D,2024-11-15,14,16255,LD.CANDLE  13.2,16.0,26.3,0.0,0.06,26.36
D,2024-11-15,15,16255,LD.CANDLE  13.2,16.0,28.42,0.0,0.19,28.61
D,2024-11-15,16,16255,LD.CANDLE  13.2,17.0,36.26,0.02,0.39,36.67
D,2024-11-15,17,16255,LD.CANDLE  13.2,19.0,39.81,0.02,0.54,40.37
D,2024-11-15,18,16255,LD.CANDLE  13.2,21.0,39.76,0.02,0.63,40.41
D,2024-11-15,19,16255,LD.CANDLE  13.2,22.0,38.69,0.03,0.6,39.32
D,2024-11-15,20,16255,LD.CANDLE  13.2,22.0,30.1,0.02,0.43,30.55
D,2024-11-15,21,16255,LD.CANDLE  13.2,21.0,27.75,0.02,0.4,28.17
D,2024-11-15,22,16255,LD.CANDLE  13.2,20.0,25.61,0.01,0.32,25.94
D,2024-11-15,23,16255,LD.CANDLE  13.2,19.0,24.25,0.03,0.32,24.6
D,2024-11-15,24,16255,LD.CANDLE  13.2,18.0,23.92,0.03,0.31,24.26
D,2024-11-16,1,16255,LD.CANDLE  13.2,17.0,25.56,0.02,0.31,25.89
D,2024-11-16,2,16255,LD.CANDLE  13.2,17.0,25.66,0.01,0.33,26.0
D,2024-11-16,3,16255,LD.CANDLE  13.2,17.0,24.91,0.02,0.36,25.29
D,2024-11-16,4,16255,LD.CANDLE  13.2,17.0,24.95,0.03,0.37,25.35
D,2024-11-16,5,16255,LD.CANDLE  13.2,17.0,25.16,0.03,0.37,25.56
D,2024-11-16,6,16255,LD.CANDLE  13.2,17.0,25.79,0.03,0.4,26.22
D,2024-11-16,7,16255,LD.CANDLE  13.2,18.0,29.74,0.03,0.47,30.24
D,2024-11-16,8,16255,LD.CANDLE  13.2,19.0,45.5,0.05,0.68,46.23
D,2024-11-16,9,16255,LD.CANDLE  13.2,18.0,24.93,0.0,0.31,25.24
D,2024-11-16,10,16255,LD.CANDLE  13.2,17.0,23.64,0.0,0.22,23.86
D,2024-11-16,11,16255,LD.CANDLE  13.2,16.0,23.79,0.04,0.12,23.95
D,2024-11-16,12,16255,LD.CANDLE  13.2,15.0,23.77,0.02,0.06,23.85
D,2024-11-16,13,16255,LD.CANDLE  13.2,15.0,23.97,0.0,0.08,24.05
D,2024-11-16,14,16255,LD.CANDLE  13.2,15.0,23.05,0.0,0.14,23.19
D,2024-11-16,15,16255,LD.CANDLE  13.2,15.0,23.53,0.01,0.24,23.78
D,2024-11-16,16,16255,LD.CANDLE  13.2,17.0,38.59,0.09,0.52,39.2
D,2024-11-16,17,16255,LD.CANDLE  13.2,18.0,40.43,0.07,0.65,41.15
D,2024-11-16,18,16255,LD.CANDLE  13.2,20.0,33.61,0.01,0.66,34.28
D,2024-11-16,19,16255,LD.CANDLE  13.2,21.0,26.86,0.21,0.56,27.63
D,2024-11-16,20,16255,LD.CANDLE  13.2,20.0,26.81,0.06,0.52,27.39
D,2024-11-16,21,16255,LD.CANDLE  13.2,20.0,32.9,0.04,0.55,33.49
D,2024-11-16,22,16255,LD.CANDLE  13.2,19.0,24.21,0.03,0.38,24.62
D,2024-11-16,23,16255,LD.CANDLE  13.2,18.0,24.18,0.03,0.35,24.56
D,2024-11-16,24,16255,LD.CANDLE  13.2,17.0,25.42,0.01,0.32,25.75
D,2024-11-17,1,16255,LD.CANDLE  13.2,17.0,28.98,-0.13,0.34,29.19
D,2024-11-17,2,16255,LD.CANDLE  13.2,16.0,25.08,-0.1,0.28,25.26
D,2024-11-17,3,16255,LD.CANDLE  13.2,16.0,28.99,-0.25,0.27,29.01
D,2024-11-17,4,16255,LD.CANDLE  13.2,16.0,24.65,-0.1,0.24,24.79
